vote_id,summary,vote_type,vote_type_explanation
114368,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
114369,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
114370,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
114371,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
114372,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
114373,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
114374,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
114375,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
114376,No snippet available for this vote.,substantive,"No specific policy action details provided, but the vote seems to be related to a regulation or directive, which falls under substantive policy actions."
114377,"The European Parliament decided to grant discharge to the Director of the Translation Centre for the Bodies of the European Union (CdT) for the financial year 2018 and to approve the closure of the accounts for the financial year in question.
Noting that the Court of Auditors has stated that it has obtained reasonable assurances that the Centre’s annual accounts for the financial year 2018 are reliable and that the underlying transactions are legal and regular, Parliament adopted by 610 votes to 75 with 7 abstentions, a resolution containing a series of recommendations, which form an integral part of the decision on discharge and which add to the general recommendations set out in the resolution on performance, financial management and…",substantive,"This vote concerns the approval of accounts and discharge, which has policy implications for financial management."
