sheet_id,question_en,question_fr,file_name,question_clean
QA5,QA5. What do you think are the two most important issues facing the EU at the moment? (MAX. 2 ANSWERS),"QA5. A votre avis, quels sont les deux problèmes les plus importants auxquels doit faire face l'Union européenne actuellement ? (2 RÉPONSES MAX.)",Lien_vers_eb98_volume_B.xlsx,"What are the top two current challenges for the EU, in your opinion? (Limit 2 answers)"
D73_2,"D73.2. At the present time, would you say that, in general, things are going in the right direction or in the wrong direction, in…? :-The European Union","D73.2. En ce moment, diriez-vous que, d'une manière générale, les choses vont dans la bonne direction ou dans la mauvaise direction… ?  :-Dans l'Union européenne",Lien_vers_eb98_volume_B.xlsx,Are things generally going in the right direction or in the wrong direction within the European Union?
QA6_8,"QA6.8. How much trust do you have in certain institutions? For each of the following institutions, do you tend to trust it or tend not to trust it? :-Health and medical staff in (OUR COUNTRY)","QA6.8. Dans quelle mesure avez-vous confiance dans certaines institutions ? Pour chacune des institutions suivantes, avez-vous plutôt confiance ou plutôt pas confiance en elle ? :-Le personnel médical et de santé en (NOTRE PAYS)",Lien_vers_eb98_volume_B.xlsx,Do you generally trust health and medical staff in our country? (Yes/No)
QA6_11,"QA6.11. How much trust do you have in certain institutions? For each of the following institutions, do you tend to trust it or tend not to trust it? :-The European Union","QA6.11. Dans quelle mesure avez-vous confiance dans certaines institutions ? Pour chacune des institutions suivantes, avez-vous plutôt confiance ou plutôt pas confiance en elle ? :-L'Union européenne",Lien_vers_eb98_volume_B.xlsx,Do you generally trust or distrust the European Union?
QA7,QA7. What does the EU mean to you personally? (MULTIPLE ANSWERS POSSIBLE),QA7. Que représente l'Union européenne pour vous personnellement ? (PLUSIEURS RÉPONSES POSSIBLES),Lien_vers_eb98_volume_B.xlsx,What is your personal perception of the European Union?
QA10_1,QA10.1. Have you heard of…? :-The European Parliament,QA10.1. Avez-vous déjà entendu parler … ? :-Du Parlement européen,Lien_vers_eb98_volume_B.xlsx,Have you heard about the European Parliament?
QA10_2,QA10.2. Have you heard of…? :-The European Commission,QA10.2. Avez-vous déjà entendu parler … ? :-De la Commission européenne,Lien_vers_eb98_volume_B.xlsx,Have you heard about the European Commission?
QA10_3,QA10.3. Have you heard of…? :-The European Central Bank,QA10.3. Avez-vous déjà entendu parler … ? :-De la Banque centrale européenne,Lien_vers_eb98_volume_B.xlsx,Have you heard about the European Central Bank?
QA10_4,QA10.4. Have you heard of…? :-The European Council,QA10.4. Avez-vous déjà entendu parler … ? :-Du Conseil européen,Lien_vers_eb98_volume_B.xlsx,Have you heard about the European Council?
QA11_1,QA11.1. Please tell if you tend to trust or tend not to trust these European institutions? :-The European Parliament,QA11.1. Veuillez dire si vous avez plutôt confiance ou plutôt pas confiance en ces institutions européennes ? :-Le Parlement européen,Lien_vers_eb98_volume_B.xlsx,Do you generally trust or not trust the European Parliament?
QA11_2,QA11.2. Please tell if you tend to trust or tend not to trust these European institutions? :-The European Commission,QA11.2. Veuillez dire si vous avez plutôt confiance ou plutôt pas confiance en ces institutions européennes ? :-La Commission européenne,Lien_vers_eb98_volume_B.xlsx,Do you generally trust or not trust the European Commission?
QA11_3,QA11.3. Please tell if you tend to trust or tend not to trust these European institutions? :-The European Central Bank,QA11.3. Veuillez dire si vous avez plutôt confiance ou plutôt pas confiance en ces institutions européennes ? :-La Banque centrale européenne,Lien_vers_eb98_volume_B.xlsx,Do you generally trust or not trust the European Central Bank?
QA11_4,QA11.4. Please tell if you tend to trust or tend not to trust these European institutions? :-The European Council,QA11.4. Veuillez dire si vous avez plutôt confiance ou plutôt pas confiance en ces institutions européennes ? :-Le Conseil européen,Lien_vers_eb98_volume_B.xlsx,Do you generally trust or not trust the European Council?
QA12_2,QA12.2. To what extent do you agree or disagree with each of the following statements? :-(OUR COUNTRY) could better face the future outside the EU,QA12.2. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ? :-(NOTRE PAYS) pourrait mieux faire face au futur si elle était en dehors de l'Union européenne,Lien_vers_eb98_volume_B.xlsx,Do you agree or disagree that our country could better face the future outside the EU?
QA12_3,QA12.3. To what extent do you agree or disagree with each of the following statements? :-More decisions should be taken at EU level,QA12.3. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ? :-Plus de décisions devraient être prises au niveau de l'Union européenne,Lien_vers_eb98_volume_B.xlsx,Agree or disagree with the statement: More decisions should be made at the EU level?
QA13,"QA13. Would you say that you are very optimistic, fairly optimistic, fairly pessimistic or very pessimistic about the future of the EU?","QA13. Diriez-vous que vous êtes très optimiste, plutôt optimiste, plutôt pessimiste ou très pessimiste concernant le futur de l'Union européenne ? ",Lien_vers_eb98_volume_B.xlsx,"How optimistic are you about the future of the EU (very optimistic, fairly optimistic, fairly pessimistic, or very pessimistic)?"
QB1_1,QB1.1. To what extent do you agree or disagree with each of the following statements. :-The interests of (OUR COUNTRY) are well taken into account in the EU,QB1.1. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ? :-Les intérêts de (NOTRE PAYS) sont bien pris en compte dans l'Union européenne,Lien_vers_eb98_volume_B.xlsx,Are your views aligned on whether our country's interests are adequately considered within the EU?
QB1_2,"QB1.2. To what extent do you agree or disagree with each of the following statements. :-All EU Member States should respect the core values of the EU, such as fundamental rights, rule of law and democracy","QB1.2. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ? :-Tous les États membres de l'UE devraient respecter les valeurs fondamentales de l'Union européenne, comme les droits fondamentaux, l'état de droit et la démocratie",Lien_vers_eb98_volume_B.xlsx,"Do you agree or disagree with the statement that all EU Member States should respect the core values of the EU, including fundamental rights, rule of law, and democracy?"
QB2_1,"QB2.1. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-A common foreign policy of the Member States of the EU","QB2.1. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre. :-Une politique étrangère commune aux États membres de l'Union européenne",Lien_vers_eb98_volume_B.xlsx,Are you for or against a common foreign policy among EU Member States for each statement?
QB2_3,"QB2.3. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-The EU’s common trade policy","QB2.3. Quelle est votre opinion sur chacune des propositions suivantes ? Veuillez dire, pour chaque proposition, si vous êtes pour ou si vous êtes contre. :-La politique commerciale commune de l'Union européenne",Lien_vers_eb98_volume_B.xlsx,Are you for or against the EU's common trade policy for each statement?
