sheet_id,question_en,question_fr,file_name,survey_date
chpldm,"Best for democracy: government changes policies in response to what most people think: CARD 37Sometimes the government disagrees with what most people think is best for the country. Which one of the statements on this card describes what you think is best for democracy in general?CODE ONE ANSWER ONLY. 
IF CODE 1, 2, 7 OR 8 NOT MENTIONED EXPLICITLY, PROBE ONCE: 'PLEASE TRY TO CHOOSE AN ANSWER FROM THIS CARD THAT BEST MATCHES YOUR OPINION'.",,ESS10e03_3,2020-06-01
chpldmc,"In country government changes policies in response to what most people think: ASK IF GOVERNMENT SHOULD CHANGE ITS PLANNED POLICIES, IT DEPENDS, REFUSAL OR DON'T KNOW AT D25 (IF D25 = 1, 5, 7, 8)
CARD 39Using this card, please tell me how often you think the government in [country] today changes its planned policies in response to what most people think?",,ESS10e03_3,2020-06-01
chpldmi,"Important for democracy: government changes policies in response to what most people think: ASK IF GOVERNMENT SHOULD CHANGE ITS PLANNED POLICIES AT D25 (IF D25 = 1)
CARD 38How important do you think it is for democracy in general that the government changes its planned policies in response to what most people think?Please use this card.",,ESS10e03_3,2020-06-01
chsrgp,"Feel that have choice in choosing regular general practitioner/doctor: In choosing your regular GP, do you feel that you have...READ OUT...",,ESS2e03_6,2004-06-01
cld12hh,"Own children/adopted/foster/partner's, aged 12 or under live with you: INTERVIEWER RECORD OR ASK IF NECESSARY:Can I just check, do any of your children aged 12 or under live here with you? Please also include step, adopted, foster or partner?s children.",,ESS2e03_6,2004-06-01
cldcrmr,"Would you ideally like more or less childcare in present situation: In your present situation, would you ideally like much more childcare, slightly more childcare, or is the amount you have about right?",,ESS2e03_6,2004-06-01
cldcrot,"Care of youngest child in household, other than yourself/partner: CARD 69Thinking about the youngest child in the household, I would like to ask you about his/her usual childcare, not counting lessons in school. By childcare I mean care carried out by anyone other than yourself or your current husband/wife/partner. Using this card, what is the main type of childcare that the youngest child receives? Please select only one.",,ESS2e03_6,2004-06-01
cldcrsv,Provision of affordable child care services for working parents: STILL CARD 28And what do you think overall about the provision of affordable child care services for working parents?Use the same card,,ESS4e04_6,2008-06-01
cldgng,"Could not get going, how often past week: CARD 53I will now read out a list of the ways you might have felt or behaved during the past week. Using this card, please tell me how much of the time during the past week... ...you could not get going?READ OUT?",,ESS11e04_1,2023-06-01
cldnhh,"Children/adopted/foster/partner's of any age not living in household: ASK ALLDo you have any children, of any age, who do not currently live in your household? Please include any step, adopted, foster or partner?s children.NOTE TO INTERVIEWER: Include only living children.",,ESS2e03_6,2004-06-01
cldnhhd,Number of daughters not living in household: How many of the children who do not currently live in your household are daughters?WRITE IN:,,ESS2e03_6,2004-06-01
cldnhhg,"Child not living in household, son or daughter: Is this a son or a daughter?",,ESS2e03_6,2004-06-01
cldnhhn,Number of children not living in household: How many children is that?WRITE IN:,,ESS2e03_6,2004-06-01
clfncrc,Financial support you receive from grown up children not in household: STILL CARD 70And how much financial support do you currently receive from your grown up children or grandchildren who live apart from you?Please use this card.,,ESS2e03_6,2004-06-01
clfncsp,"Your financial support to children not living in household: ASK IF ANY CHILDREN NOT LIVING IN HOUSEHOLD CARD 70Using this card, please tell me how much financial support you currently provide to your child(ren) or grandchildren who live apart from you? Please include any step, adopted, foster or partner?s children.",,ESS2e03_6,2004-06-01
clhwkrc,Everyday housework/care you receive from grown children not in household: STILL CARD 70How much support with your everyday housework or care do you currently receive from your grown up children or grandchildren who live apart from you?Please use this card.,,ESS2e03_6,2004-06-01
clhwksp,"Your everyday housework/care support to grown up children not in household: STILL CARD 70Still using this card, how much support in everyday housework or care do you provide for your grown up children or grandchildren who live apart from you?",,ESS2e03_6,2004-06-01
clmchng,Do you think world's climate is changing: CARD 37You may have heard the idea that the world's climate is changing due to increases in temperature over the past 100 years. What is your personal opinion on this? Do you think the world's climate is changing?Choose your answer from this card.,,ESS8e02_3,2016-06-01
clmrlx,"Have felt calm and relaxed last 2 weeks: CARD 67Firstly, I am going to read out a list of statements about how you may have been feeling recently. For each statement I would like you to say how often you have felt like this over the last two weeks. I have felt calm and relaxedPlease use this card.",,ESS5e03_6,2010-06-01
clmthgt1,How much thought about climate change before today: ASK IF DEFINITELY NOT CHANGING AT D19 (code 4) CARD 38How much have you thought about climate change before today?,,ESS8e02_3,2016-06-01
clmthgt2,How much thought about climate change before today: CARD 38How much have you thought about climate change before today?,,ESS8e02_3,2016-06-01
clnhhbo,"Year of birth of oldest child not living in household: ASK IF 2 OR MORE CHILDREN NOT LIVING IN HOUSEHOLD (code 2 at G47)Thinking about your oldest child who does not currently live in your household, in which year was he/she born?WRITE IN YEAR OR CODE (Don't know) 8888",,ESS2e03_6,2004-06-01
clnhhby,Year of birth of youngest child not living in household: And in which year was your youngest child who does not currently live in your household born?WRITE IN YEAR OR CODE (Don't know) 8888,,ESS2e03_6,2004-06-01
clnhhyb,Year of birth child not living in household: In which year was he/she born?WRITE IN YEAR OR CODE (Don't know) 8888,,ESS2e03_6,2004-06-01
closeo12,"How close to child aged 12 or over: CARD 63Taking everything into consideration, how close do you feel to {him/her}?",,ESS10e03_3,2020-06-01
closepnt,"How close to parent: CARD 66Taking everything into consideration, how close do you feel to {him/her}?",,ESS10e03_3,2020-06-01
clsprty,Feel closer to a particular party than all other parties: Is there a particular political party you feel closer to than all the other parties?,,ESS11e04_1,2023-06-01
cltodm,"Cultural/hobby activity organisation, last 12 months: donated money: CARD 43For each of the voluntary organisations I will now mention, please use this card to tell me whether any of these things apply to you now or in the last 12 months, and, if so, which. ...an organisation for cultural or hobby activities? Donated moneyREAD OUT EACH ORGANISATION IN TURN. PROBE:'Which others?' CODE ALL THAT APPLY FOR EACH ORGANISATION",,ESS1e06_7,2002-06-01
cltofrd,"Personal friends in cultural/hobby activity organisation: ASK b)FOR EACH ORGANISATION CODED 1 TO 4 AT a). IF ALL CODED '0', GO TO E13Do you have personal friends within this organisation? ...an organisation for cultural or hobby activities?",,ESS1e06_7,2002-06-01
cltommb,"Cultural /hobby activity organisation, last 12 months: member: CARD 43For each of the voluntary organisations I will now mention, please use this card to tell me whether any of these things apply to you now or in the last 12 months, and, if so, which. ...an organisation for cultural or hobby activities? MemberREAD OUT EACH ORGANISATION IN TURN. PROBE:'Which others?' CODE ALL THAT APPLY FOR EACH ORGANISATION",,ESS1e06_7,2002-06-01
cltona,"Cultural/hobby activity organisation, last 12 months: no answer: CARD 43For each of the voluntary organisations I will now mention, please use this card to tell me whether any of these things apply to you now or in the last 12 months, and, if so, which. ...an organisation for cultural or hobby activities? No answerREAD OUT EACH ORGANISATION IN TURN. PROBE:'Which others?' CODE ALL THAT APPLY FOR EACH ORGANISATION",,ESS1e06_7,2002-06-01
cltonn,"Cultural/hobby activity organisation, last 12 months: none apply: CARD 43For each of the voluntary organisations I will now mention, please use this card to tell me whether any of these things apply to you now or in the last 12 months, and, if so, which. ...an organisation for cultural or hobby activities? NoneREAD OUT EACH ORGANISATION IN TURN. PROBE:'Which others?' CODE ALL THAT APPLY FOR EACH ORGANISATION",,ESS1e06_7,2002-06-01
